timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
0.0,-0.14344411044466035,https://www.daraz.pk/,200,OK,Users 1-1,text,True,,0.14687143038683012,-0.3467215944207194,-1.325373440554538,-1.325373440554538,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.08082262399785052,-0.03922322702763681,-0.08355371960586531
0.0,-0.14171513561310745,https://www.daraz.pk/,200,OK,Users 1-2,text,True,,0.1471355058648503,-0.3467215944207194,-1.2655552133082122,-1.2655552133082122,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.1708825696057167,-0.03922322702763681,-0.06666041133398132
0.0,-0.15931362943427055,https://www.daraz.pk/,200,OK,Users 1-4,text,True,,0.1433274174374906,-0.3467215944207194,-1.2655552133082122,-1.2655552133082122,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.09108261780127831,-0.03922322702763681,-0.08057254755788572
0.0,-0.14233262662437635,https://www.daraz.pk/,200,OK,Users 1-3,text,True,,0.146859426956011,-0.3467215944207194,-1.2057369860618863,-1.2057369860618863,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.2495425220986631,-0.03922322702763681,-0.08255999558987212
0.0,-0.13090904291590205,https://www.daraz.pk/,200,OK,Users 1-6,text,True,,0.14334242172601452,-0.3467215944207194,-0.9664640770765829,-0.9664640770765829,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.1526425806218451,-0.03922322702763681,-0.08653489165384481
0.0,-0.12677185314040054,https://www.daraz.pk/,200,OK,Users 1-7,text,True,,0.1469074406792874,-0.3467215944207194,-0.9066458498302571,-0.9066458498302571,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.2290225344918075,-0.03922322702763681,-0.09249723574980381
0.0,-0.10046673606034615,https://www.daraz.pk/,200,OK,Users 1-5,text,True,,0.1435104697574819,-0.3467215944207194,-0.9066458498302571,-0.9066458498302571,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.07056263019442272,-0.03922322702763681,-0.050760827078090605
0.0,-0.13337900696097754,https://www.daraz.pk/,200,OK,Users 1-8,text,True,,0.1467664003671629,-0.3467215944207194,-0.9066458498302571,-0.9066458498302571,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.1834225620321284,-0.03922322702763681,-0.027905174710247605
0.0,-0.11621275684770264,https://www.daraz.pk/,200,OK,Users 1-9,text,True,,0.14334242172601452,-0.3467215944207194,-0.7271911680912795,-0.7271911680912795,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.2028025503274921,-0.03922322702763681,-0.056723171174049604
0.0,-0.12152317954461504,https://www.daraz.pk/,200,OK,Users 1-12,text,True,,0.1432734019988047,-0.3467215944207194,-0.6075547135986278,-0.6075547135986278,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.02040266048877571,-0.03922322702763681,0.007868889865506603
0.0,-0.08879615594736424,https://www.daraz.pk/,200,OK,Users 1-10,text,True,,0.1433544251568336,-0.3467215944207194,-0.5477364863523019,-0.5477364863523019,https://pages.daraz.pk/wow/gcp/daraz/daily/pk/11-11-countdown-sale_2023/beauty?spm=a2a0e.home.feature_nav.3.660f4076iTopBL&pfilter=1010Badge_338890&scm=1003.4.icms-zebra-5029921-2824053.OTHER_6502697538_7746011,-0.1469425840643852,-0.03922322702763681,0.0009128217535543001
